,11317000,11318500,11315000,MKM,EBMUD_11319500,11319500,11313500,11315600,11315400,PGE_OLD_RES,11315900,11314500,11314000,11315030,LB_HIST_EVAP,SS_HIST_EVAP,SS_STORAGE,LB_STORAGE_V1,LB_STORAGE_V2,11316600,11316605,11316610,NHGAN_STORAGE,OHGAN_STORAGE,11308000,11306000,11306500,11309500,USACE_NH_RELEASE,MOK_RIV_DIV,11323500,11335000,CMP001_EXPORT,JNKSN_STORAGE,11332500,11333000,11331500,11326300,11327000,11335700
1/31/1988,1.426512397,1.383471074,1.10677686,17.57390083,17.57390083,21.32390083,9.534,4.199,-901,2.208,0.201064463,1.746247934,13.0046281,0.221970248,0.03,0.05,9.534,4.199,4.199,4.968198347,-901,13.98842975,55.187,-901,-901,-901,-901,-901,2.054875956,0.823,21.18705425,13.23213223,0.8,13.54,-901,0.633322314,-901,-901,-901,-901
2/29/1988,0.960595041,0.632727273,1.972958678,19.18800826,19.18800826,13.94300826,11.48,6.403,-901,2.283,0.180614876,1.524297521,8.760396694,-901,0.03,0.05,11.48,6.403,6.403,3.86538843,-901,10.05461157,55.25,-901,-901,-901,-901,-901,1.20991731,0.94,20.86534779,6.281256198,0.7,14.43,-901,0.284152066,-901,-901,-901,-901
3/31/1988,1.721652893,1.223603306,3.959801653,41.05066116,41.05066116,16.31266116,21.789,15.179,-901,6.507,0.221970248,1.580231405,7.931900826,0.221970248,0.09,0.1,21.789,15.179,15.179,4.722247934,-901,9.272330579,54.512,-901,-901,-901,-901,-901,3.118016412,1.239,41.84233259,9.161652893,0.6,16.156,-901,0.385527273,-901,-901,-901,-901
4/30/1988,1.166280992,1.190082645,5.635041322,65.97842149,65.97842149,18.30942149,46.271,31.337,-901,12.062,0.194578512,1.499504132,10.81785124,0.208859504,0.23,0.23,46.271,31.337,31.337,5.194710744,-901,11.43669421,51.995,-901,-901,-901,-901,-901,4.744462632,1.014,68.49499042,8.729256198,0.6,17.83,-901,0.34214876,-901,-901,-901,-901
5/31/1988,1.051438017,1.008396694,4.525487603,67.39280165,67.39280165,22.55980165,72.974,43.492,-901,16.242,0.155563636,1.561785124,15.86995041,0.22627438,0.42,0.43,72.974,43.492,43.492,4.728396694,-901,15.78386777,48.302,-901,-901,-901,-901,-901,3.760661016,0.945,67.84195366,6.450049587,0.6,18.62,-901,0.271160331,-901,-901,-901,-901
6/30/1988,0.46353719,0.504,1.142479339,21.98749587,21.98749587,26.58049587,71.743,38.041,-901,16.471,0.174942149,1.463801653,24.2538843,0.214214876,0.43,0.47,71.743,38.041,38.041,3.08231405,-901,23.98016529,39.003,-901,-901,-901,-901,-901,8.663801328,0.96,22.3289929,2.070743802,1.3,18.53,-901,0.253487603,-901,-901,-901,-901
7/31/1988,0.400899174,0.14265124,0.054170579,1.952694215,1.952694215,27.80469421,56.689,30.099,-901,11.321,0.166016529,1.488,27.44806612,0.067636364,0.55,0.62,56.689,30.099,30.099,2.428760331,-901,26.55649587,28.478,-901,-901,-901,-901,-901,10.41718969,1.124,3.583305878,0.304363636,2.1,16.8,-901,0.124819835,-901,-901,-901,-901
8/31/1988,0.37507438,0.055646281,0.008915702,0,-1.700066116,23.14393388,45.416,18.791,-901,6.914,0.164171901,1.500297521,23.88793388,0.010760331,0.48,0.56,45.416,18.791,18.791,2.348826446,-901,22.74426446,19.448,-901,-901,-901,-901,-901,9.419503779,1.104,-0.38454106,0.000122975,2.2,14.97,-901,0.05515438,-901,-901,-901,-901
9/30/1988,0.250512397,0.032608264,0.004046281,0,-0.506206612,20.06479339,33.104,10.538,-901,5.243,0.167801653,1.463801653,20.21355372,0.005890909,0.27,0.36,33.104,10.538,10.538,2.219504132,-901,20.13619835,15.431,-901,-901,-901,-901,-901,3.901487457,1.035,-0.055141807,0,1.8,13.53,-901,0.039927273,-901,-901,-901,-901
10/31/1988,0.249024793,0.101454545,0.003320331,0.125107438,0.125107438,13.35510744,26.979,3.865,-901,3.557,0.160482645,1.580231405,12.2606281,0.006763636,0.12,0.22,26.979,3.865,3.865,2.42261157,-901,12.6172562,14.975,-901,-901,-901,-901,-901,0.237024785,0.914,0.658708171,0.022873388,0.7,12.12,-901,0.07132562,-901,-901,-901,-901
