,I_MFM008,I_SFM005,I_COL003,I_SLTSP,I_UBEAR,I_NFM010,I_TGC003,I_NHGAN,I_PARDE,I_CMCHE,I_MOK079,I_JNKSN,I_CMP001,I_CMP014,I_CSM035,I_AMADR,I_DSC035,I_DEE023
1950-12-31,22.63,25.88,16.77,98.41,21.74,54.37,4.06,79.18,5.54,5.54,20.64,10.15,3.97,10.71,147.79,14.56,43.82,24.96
1951-01-31,11.52,13.44,3.08,36.84,8.13,14.36,1.07,56.96,3.99,3.99,4.93,6.33,3.63,9.81,116.18,10.81,30.42,11.73
1951-02-28,9.54,10.49,2.81,36.95,8.16,10.92,0.82,29.63,2.07,2.07,3.97,4.47,2.52,6.79,70.47,6.95,15.88,4.9
1951-03-31,9.97,12.37,3.57,38.07,8.4,11.41,0.85,44.07,3.08,3.08,4.16,4.8,3.18,8.58,79.97,7.66,13.3,3.48
1951-04-30,6.36,7.19,9.62,58.88,13.0,18.59,1.39,8.82,0.62,0.62,6.91,1.67,1.98,5.34,36.59,3.79,3.14,0.39
1951-05-31,6.39,7.41,11.44,76.89,16.96,24.89,1.86,9.09,0.64,0.64,10.91,1.89,1.94,5.24,36.55,3.79,2.99,0.21
1951-06-30,2.36,3.02,2.52,31.94,7.05,5.61,0.42,2.54,0.18,0.18,6.12,0.44,0.56,1.51,9.27,0.94,0.68,0.03
1951-07-31,1.39,1.96,0.11,5.08,1.12,0.0,0.0,0.95,0.07,0.07,1.47,0.2,0.26,0.7,3.16,0.35,0.13,0.0
1951-08-31,0.98,1.19,0.01,1.04,0.23,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.1,0.27,1.13,0.14,0.06,0.0
1951-09-30,0.52,0.74,0.01,1.19,0.26,0.0,0.0,0.16,0.01,0.01,0.51,0.06,0.07,0.19,0.74,0.1,0.04,0.0
1951-10-31,0.93,1.24,0.01,0.72,0.16,0.12,0.01,0.25,0.02,0.02,0.21,0.21,0.16,0.43,3.18,0.33,0.54,0.73
1951-11-30,1.58,2.18,0.57,4.84,1.07,0.49,0.04,3.22,0.23,0.23,2.17,0.59,0.3,0.82,7.95,0.78,1.57,1.88
1951-12-31,6.94,8.71,0.86,17.78,3.92,6.41,0.48,37.05,2.59,2.59,8.18,3.08,1.62,4.36,50.91,4.74,13.16,11.55
1952-01-31,10.49,15.95,0.89,22.22,4.91,16.58,1.24,103.39,7.24,7.24,8.16,4.51,4.06,10.95,128.64,11.33,33.38,22.71
1952-02-29,13.53,15.36,1.39,23.69,5.23,20.3,1.52,41.91,2.93,2.93,10.06,9.12,1.88,5.06,97.56,9.43,28.59,15.48
1952-03-31,12.75,17.33,1.72,25.31,5.58,19.62,1.47,90.97,6.37,6.37,12.61,6.0,3.55,9.58,115.14,10.54,30.06,11.98
1952-04-30,23.05,26.36,11.23,76.47,16.9,50.69,3.79,24.85,1.74,1.74,21.84,9.28,3.6,9.72,107.92,11.31,26.15,8.15
1952-05-31,21.61,22.62,30.44,162.17,35.79,66.7,4.98,12.43,0.87,0.87,23.63,2.53,5.07,13.69,90.1,9.37,11.18,2.24
1952-06-30,8.96,7.72,23.4,132.08,29.15,45.27,3.38,4.3,0.3,0.3,18.6,0.61,2.09,5.66,33.31,3.49,2.74,0.17
1952-07-31,3.59,3.79,5.13,48.53,10.71,12.03,0.9,3.21,0.22,0.22,8.86,0.32,0.66,1.77,10.02,1.01,0.7,0.03
1952-08-31,1.57,2.22,0.2,7.83,1.73,0.5,0.04,0.74,0.05,0.05,2.15,0.15,0.24,0.66,2.96,0.31,0.12,0.0
1952-09-30,1.15,1.51,0.04,4.29,0.95,0.0,0.0,1.09,0.08,0.08,1.6,0.12,0.15,0.41,1.87,0.2,0.09,0.0
1952-10-31,0.73,1.45,0.01,2.69,0.59,0.09,0.01,1.0,0.07,0.07,0.75,0.1,0.1,0.28,1.79,0.19,0.28,0.38
1952-11-30,1.39,1.79,0.02,3.3,0.73,0.0,0.0,1.58,0.11,0.11,1.46,0.16,0.17,0.46,3.45,0.34,0.64,0.77
1952-12-31,3.21,3.3,0.09,6.67,1.47,1.82,0.14,11.81,0.83,0.83,2.25,0.83,0.43,1.16,12.59,1.18,2.92,2.62
1953-01-31,7.53,7.86,2.67,20.93,4.62,14.08,1.05,32.19,2.25,2.25,6.41,3.66,1.39,3.75,48.35,4.7,11.97,8.63
1953-02-28,3.4,3.62,1.59,9.78,2.16,7.04,0.53,5.08,0.36,0.36,3.85,0.81,0.56,1.52,15.57,1.57,4.15,2.33
1953-03-31,5.13,6.19,2.92,15.89,3.5,10.68,0.8,12.67,0.89,0.89,6.42,1.73,0.86,2.31,25.68,2.6,6.83,3.34
1953-04-30,6.59,9.15,10.96,54.2,11.98,26.89,2.01,9.25,0.65,0.65,9.45,1.99,1.65,4.45,37.9,3.97,8.94,3.22
1953-05-31,7.34,7.4,11.52,71.2,15.72,20.17,1.51,6.17,0.43,0.43,5.74,1.89,1.72,4.63,32.99,3.54,5.71,1.62
1953-06-30,4.81,4.59,15.71,102.7,22.66,22.8,1.7,3.54,0.25,0.25,7.9,1.24,1.37,3.69,22.03,2.44,1.76,0.18
1953-07-31,1.56,2.27,1.97,25.74,5.68,3.15,0.24,0.71,0.05,0.05,3.26,0.23,0.33,0.9,4.99,0.53,0.35,0.02
1953-08-31,1.01,1.17,0.06,4.15,0.92,0.0,0.0,0.99,0.07,0.07,0.76,0.07,0.11,0.31,1.1,0.14,0.05,0.0
1953-09-30,0.64,0.88,0.01,2.52,0.56,0.0,0.0,0.17,0.01,0.01,0.55,0.06,0.05,0.13,0.47,0.07,0.03,0.0
1953-10-31,1.76,1.03,0.01,1.67,0.37,0.03,0.0,0.61,0.04,0.04,0.34,0.1,0.07,0.19,1.25,0.14,0.19,0.27
1953-11-30,1.94,1.37,0.16,3.85,0.85,0.0,0.0,1.6,0.11,0.11,1.31,0.21,0.17,0.46,3.51,0.36,0.65,0.78
1953-12-31,1.21,1.66,0.7,3.92,0.86,1.08,0.08,2.76,0.19,0.19,1.21,0.44,0.16,0.42,4.9,0.49,1.16,1.06
1954-01-31,1.75,2.89,0.87,6.87,1.52,2.85,0.21,7.94,0.56,0.56,1.79,1.1,0.39,1.06,12.96,1.25,2.98,2.7
1954-02-28,3.27,5.23,2.48,9.6,2.12,7.26,0.54,15.87,1.11,1.11,2.72,2.05,0.87,2.34,29.36,2.8,6.94,4.81
1954-03-31,8.33,9.87,5.54,27.93,6.16,16.4,1.23,27.36,1.92,1.92,8.56,2.04,2.21,5.97,55.9,5.29,13.12,6.68
1954-04-30,9.79,11.07,11.88,76.45,16.88,23.92,1.79,11.88,0.83,0.83,6.71,2.06,2.61,7.05,52.1,5.23,9.51,3.07
1954-05-31,4.19,4.42,13.68,101.22,22.34,15.6,1.17,3.91,0.27,0.27,4.16,0.51,1.32,3.55,19.63,2.05,1.44,0.16
1954-06-30,1.92,2.31,2.04,25.92,5.72,2.11,0.16,2.54,0.18,0.18,2.25,0.26,0.36,0.96,5.61,0.57,0.38,0.02
1954-07-31,0.94,1.24,0.09,0.0,0.0,0.0,0.0,0.18,0.01,0.01,10.59,0.09,0.12,0.31,1.37,0.15,0.07,0.0
1954-08-31,0.48,0.81,0.01,3.43,0.76,0.0,0.0,0.97,0.07,0.07,0.0,0.05,0.03,0.09,0.35,0.05,0.02,0.0
1954-09-30,0.35,0.66,0.0,2.07,0.46,0.0,0.0,0.27,0.02,0.02,0.0,0.04,0.03,0.07,0.26,0.04,0.01,0.0
1954-10-31,0.61,0.8,0.01,0.0,0.0,0.0,0.0,0.19,0.01,0.01,0.0,0.04,0.03,0.09,0.51,0.06,0.08,0.11
1954-11-30,0.49,1.29,0.02,2.5,0.55,0.0,0.0,0.8,0.06,0.06,0.4,0.11,0.12,0.32,2.14,0.22,0.35,0.45
1954-12-31,2.58,3.24,0.69,7.7,1.7,1.07,0.08,14.74,1.03,1.03,2.27,0.9,0.67,1.8,15.73,1.58,3.56,3.34
1955-01-31,3.03,3.56,0.68,7.14,1.58,3.21,0.24,34.81,2.44,2.44,1.43,1.86,1.12,3.03,32.92,3.14,7.46,5.3
